State,Year,Type_code,Type,Gender,Age_group,Total
Himachal Pradesh,2007,Causes,Love Affairs,Male,45-59,0
Himachal Pradesh,2007,Causes,Fall in Social Reputation,Male,45-59,0
Himachal Pradesh,2007,Causes,Insanity/Mental Illness,Male,45-59,6
Himachal Pradesh,2007,Causes,Unemployment,Male,45-59,1
Himachal Pradesh,2007,Causes,Failure in Examination,Male,45-59,0
Himachal Pradesh,2007,Causes,Family Problems,Male,45-59,7
Himachal Pradesh,2007,Causes,Death of Dear Person,Male,45-59,0
Himachal Pradesh,2007,Causes,Drug Abuse/Addiction,Male,45-59,0
Himachal Pradesh,2007,Causes,Death of Dear Person,Female,60+,0
Himachal Pradesh,2007,Causes,Drug Abuse/Addiction,Female,60+,0
Himachal Pradesh,2007,Causes,Failure in Examination,Female,60+,0
Himachal Pradesh,2007,Causes,Family Problems,Female,60+,2
Himachal Pradesh,2007,Causes,Insanity/Mental Illness,Female,60+,1
Himachal Pradesh,2007,Causes,Fall in Social Reputation,Female,60+,0
Himachal Pradesh,2007,Causes,Love Affairs,Female,60+,0
Himachal Pradesh,2007,Causes,Unemployment,Female,60+,0
Himachal Pradesh,2007,Causes,Family Problems,Male,60+,11
Himachal Pradesh,2007,Causes,Unemployment,Male,60+,0
Himachal Pradesh,2007,Causes,Insanity/Mental Illness,Male,60+,2
Himachal Pradesh,2007,Causes,Failure in Examination,Male,60+,0
Himachal Pradesh,2007,Causes,Fall in Social Reputation,Male,60+,0
Himachal Pradesh,2007,Causes,Love Affairs,Male,60+,0
Himachal Pradesh,2007,Causes,Drug Abuse/Addiction,Male,60+,0
Himachal Pradesh,2007,Causes,Death of Dear Person,Male,60+,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Female,0-14,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Male,0-14,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,15-29,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Female,15-29,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Male,15-29,1
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,15-29,1
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Female,30-44,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Male,30-44,2
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Female,45-59,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Male,45-59,1
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Female,60+,0
Himachal Pradesh,2007,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Himachal Pradesh,2007,Means_adopted,By Over Alcoholism,Male,60+,0
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Female,0-14,0
Himachal Pradesh,2008,Causes,Unemployment,Female,0-14,1
Himachal Pradesh,2008,Causes,Death of Dear Person,Female,0-14,0
Himachal Pradesh,2008,Causes,Failure in Examination,Female,0-14,3
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Female,0-14,0
Himachal Pradesh,2008,Causes,Family Problems,Female,0-14,1
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Female,0-14,1
Himachal Pradesh,2008,Causes,Love Affairs,Female,0-14,0
Himachal Pradesh,2008,Causes,Failure in Examination,Male,0-14,1
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Male,0-14,0
Himachal Pradesh,2008,Causes,Love Affairs,Male,0-14,0
Himachal Pradesh,2008,Causes,Family Problems,Male,0-14,0
Himachal Pradesh,2008,Causes,Death of Dear Person,Male,0-14,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Male,0-14,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Male,0-14,0
Himachal Pradesh,2008,Causes,Unemployment,Male,0-14,1
Himachal Pradesh,2008,Causes,Love Affairs,Female,15-29,6
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Female,15-29,6
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Female,15-29,0
Himachal Pradesh,2008,Causes,Failure in Examination,Female,15-29,3
Himachal Pradesh,2008,Causes,Family Problems,Female,15-29,26
Himachal Pradesh,2008,Causes,Unemployment,Female,15-29,0
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Female,15-29,6
Himachal Pradesh,2008,Causes,Death of Dear Person,Female,15-29,0
Himachal Pradesh,2008,Causes,Family Problems,Male,15-29,19
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Male,15-29,9
Himachal Pradesh,2008,Causes,Unemployment,Male,15-29,1
Himachal Pradesh,2008,Causes,Failure in Examination,Male,15-29,5
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Male,15-29,19
Himachal Pradesh,2008,Causes,Love Affairs,Male,15-29,7
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Male,15-29,1
Himachal Pradesh,2008,Causes,Death of Dear Person,Male,15-29,0
Himachal Pradesh,2008,Causes,Family Problems,Female,30-44,16
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Female,30-44,2
Himachal Pradesh,2008,Causes,Failure in Examination,Female,30-44,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Female,30-44,4
Himachal Pradesh,2008,Causes,Love Affairs,Female,30-44,1
Himachal Pradesh,2008,Causes,Death of Dear Person,Female,30-44,0
Himachal Pradesh,2008,Causes,Unemployment,Female,30-44,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Female,30-44,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Male,30-44,9
Himachal Pradesh,2008,Causes,Family Problems,Male,30-44,22
Himachal Pradesh,2008,Causes,Death of Dear Person,Male,30-44,0
Himachal Pradesh,2008,Causes,Failure in Examination,Male,30-44,0
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Male,30-44,4
Himachal Pradesh,2008,Causes,Unemployment,Male,30-44,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Male,30-44,1
Himachal Pradesh,2008,Causes,Love Affairs,Male,30-44,0
Himachal Pradesh,2008,Causes,Unemployment,Female,45-59,0
Himachal Pradesh,2008,Causes,Failure in Examination,Female,45-59,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Female,45-59,0
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Female,45-59,1
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Female,45-59,2
Himachal Pradesh,2008,Causes,Love Affairs,Female,45-59,0
Himachal Pradesh,2008,Causes,Family Problems,Female,45-59,3
Himachal Pradesh,2008,Causes,Death of Dear Person,Female,45-59,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Male,45-59,3
Himachal Pradesh,2008,Causes,Family Problems,Male,45-59,18
Himachal Pradesh,2008,Causes,Unemployment,Male,45-59,0
Himachal Pradesh,2008,Causes,Death of Dear Person,Male,45-59,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Male,45-59,8
Himachal Pradesh,2008,Causes,Failure in Examination,Male,45-59,0
Himachal Pradesh,2008,Causes,Love Affairs,Male,45-59,1
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Male,45-59,3
Himachal Pradesh,2008,Causes,Death of Dear Person,Female,60+,0
Himachal Pradesh,2008,Causes,Failure in Examination,Female,60+,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Female,60+,0
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Female,60+,0
Himachal Pradesh,2008,Causes,Family Problems,Female,60+,4
Himachal Pradesh,2008,Causes,Unemployment,Female,60+,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Female,60+,4
Himachal Pradesh,2008,Causes,Love Affairs,Female,60+,0
Himachal Pradesh,2008,Causes,Love Affairs,Male,60+,0
Himachal Pradesh,2008,Causes,Death of Dear Person,Male,60+,0
Himachal Pradesh,2008,Causes,Insanity/Mental Illness,Male,60+,4
Himachal Pradesh,2008,Causes,Family Problems,Male,60+,8
Himachal Pradesh,2008,Causes,Failure in Examination,Male,60+,0
Himachal Pradesh,2008,Causes,Unemployment,Male,60+,0
Himachal Pradesh,2008,Causes,Drug Abuse/Addiction,Male,60+,4
Himachal Pradesh,2008,Causes,Fall in Social Reputation,Male,60+,1
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Female,0-14,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Male,0-14,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Female,15-29,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,15-29,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Male,15-29,2
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,15-29,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Female,30-44,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,30-44,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Male,30-44,7
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Female,45-59,0
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,45-59,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Male,45-59,9
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Female,60+,0
Himachal Pradesh,2008,Means_adopted,By Over Alcoholism,Male,60+,8
Himachal Pradesh,2008,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Himachal Pradesh,2009,Causes,Family Problems,Female,0-14,1
Himachal Pradesh,2009,Causes,Unemployment,Female,0-14,0
Himachal Pradesh,2009,Causes,Love Affairs,Female,0-14,0
Himachal Pradesh,2009,Causes,Death of Dear Person,Female,0-14,1
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Female,0-14,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Female,0-14,0
Himachal Pradesh,2009,Causes,Failure in Examination,Female,0-14,1
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Female,0-14,0
Himachal Pradesh,2009,Causes,Family Problems,Male,0-14,0
Himachal Pradesh,2009,Causes,Failure in Examination,Male,0-14,1
Himachal Pradesh,2009,Causes,Death of Dear Person,Male,0-14,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Male,0-14,0
Himachal Pradesh,2009,Causes,Love Affairs,Male,0-14,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Male,0-14,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Male,0-14,0
Himachal Pradesh,2009,Causes,Unemployment,Male,0-14,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Female,15-29,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Female,15-29,3
Himachal Pradesh,2009,Causes,Unemployment,Female,15-29,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Female,15-29,0
Himachal Pradesh,2009,Causes,Failure in Examination,Female,15-29,2
Himachal Pradesh,2009,Causes,Love Affairs,Female,15-29,10
Himachal Pradesh,2009,Causes,Death of Dear Person,Female,15-29,0
Himachal Pradesh,2009,Causes,Family Problems,Female,15-29,18
Himachal Pradesh,2009,Causes,Family Problems,Male,15-29,12
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Male,15-29,5
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Male,15-29,0
Himachal Pradesh,2009,Causes,Love Affairs,Male,15-29,13
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Male,15-29,0
Himachal Pradesh,2009,Causes,Death of Dear Person,Male,15-29,0
Himachal Pradesh,2009,Causes,Failure in Examination,Male,15-29,2
Himachal Pradesh,2009,Causes,Unemployment,Male,15-29,2
Himachal Pradesh,2009,Causes,Love Affairs,Female,30-44,2
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Female,30-44,3
Himachal Pradesh,2009,Causes,Death of Dear Person,Female,30-44,0
Himachal Pradesh,2009,Causes,Family Problems,Female,30-44,19
Himachal Pradesh,2009,Causes,Failure in Examination,Female,30-44,0
Himachal Pradesh,2009,Causes,Unemployment,Female,30-44,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Female,30-44,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Female,30-44,0
Himachal Pradesh,2009,Causes,Unemployment,Male,30-44,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Male,30-44,1
Himachal Pradesh,2009,Causes,Family Problems,Male,30-44,26
Himachal Pradesh,2009,Causes,Death of Dear Person,Male,30-44,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Male,30-44,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Male,30-44,6
Himachal Pradesh,2009,Causes,Love Affairs,Male,30-44,2
Himachal Pradesh,2009,Causes,Failure in Examination,Male,30-44,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Female,45-59,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Female,45-59,0
Himachal Pradesh,2009,Causes,Failure in Examination,Female,45-59,0
Himachal Pradesh,2009,Causes,Unemployment,Female,45-59,0
Himachal Pradesh,2009,Causes,Family Problems,Female,45-59,8
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Female,45-59,0
Himachal Pradesh,2009,Causes,Death of Dear Person,Female,45-59,0
Himachal Pradesh,2009,Causes,Love Affairs,Female,45-59,0
Himachal Pradesh,2009,Causes,Unemployment,Male,45-59,0
Himachal Pradesh,2009,Causes,Failure in Examination,Male,45-59,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Male,45-59,0
Himachal Pradesh,2009,Causes,Death of Dear Person,Male,45-59,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Male,45-59,2
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Male,45-59,0
Himachal Pradesh,2009,Causes,Love Affairs,Male,45-59,0
Himachal Pradesh,2009,Causes,Family Problems,Male,45-59,12
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Female,60+,0
Himachal Pradesh,2009,Causes,Unemployment,Female,60+,0
Himachal Pradesh,2009,Causes,Love Affairs,Female,60+,0
Himachal Pradesh,2009,Causes,Family Problems,Female,60+,3
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Female,60+,2
Himachal Pradesh,2009,Causes,Death of Dear Person,Female,60+,0
Himachal Pradesh,2009,Causes,Failure in Examination,Female,60+,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Female,60+,0
Himachal Pradesh,2009,Causes,Love Affairs,Male,60+,0
Himachal Pradesh,2009,Causes,Insanity/Mental Illness,Male,60+,0
Himachal Pradesh,2009,Causes,Unemployment,Male,60+,0
Himachal Pradesh,2009,Causes,Family Problems,Male,60+,1
Himachal Pradesh,2009,Causes,Death of Dear Person,Male,60+,0
Himachal Pradesh,2009,Causes,Drug Abuse/Addiction,Male,60+,0
Himachal Pradesh,2009,Causes,Fall in Social Reputation,Male,60+,0
Himachal Pradesh,2009,Causes,Failure in Examination,Male,60+,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,0-14,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Female,0-14,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,0-14,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Male,0-14,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Female,15-29,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,15-29,1
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Male,15-29,1
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,15-29,1
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,30-44,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Female,30-44,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,30-44,2
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Male,30-44,4
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Female,45-59,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,45-59,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Male,45-59,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,45-59,1
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Female,60+,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Female,60+,0
Himachal Pradesh,2009,Means_adopted,By Overdose of sleeping pills,Male,60+,0
Himachal Pradesh,2009,Means_adopted,By Over Alcoholism,Male,60+,0
Himachal Pradesh,2010,Causes,Family Problems,Female,0-14,0
Himachal Pradesh,2010,Causes,Love Affairs,Female,0-14,0
Himachal Pradesh,2010,Causes,Death of Dear Person,Female,0-14,0
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Female,0-14,0
Himachal Pradesh,2010,Causes,Failure in Examination,Female,0-14,0
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Female,0-14,0
Himachal Pradesh,2010,Causes,Unemployment,Female,0-14,0
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Female,0-14,0
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Male,0-14,0
Himachal Pradesh,2010,Causes,Failure in Examination,Male,0-14,0
Himachal Pradesh,2010,Causes,Love Affairs,Male,0-14,0
Himachal Pradesh,2010,Causes,Death of Dear Person,Male,0-14,0
Himachal Pradesh,2010,Causes,Family Problems,Male,0-14,0
Himachal Pradesh,2010,Causes,Unemployment,Male,0-14,0
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Male,0-14,0
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Male,0-14,0
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Female,15-29,5
Himachal Pradesh,2010,Causes,Failure in Examination,Female,15-29,6
Himachal Pradesh,2010,Causes,Unemployment,Female,15-29,0
Himachal Pradesh,2010,Causes,Death of Dear Person,Female,15-29,1
Himachal Pradesh,2010,Causes,Love Affairs,Female,15-29,9
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Female,15-29,1
Himachal Pradesh,2010,Causes,Family Problems,Female,15-29,14
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Female,15-29,0
Himachal Pradesh,2010,Causes,Family Problems,Male,15-29,13
Himachal Pradesh,2010,Causes,Unemployment,Male,15-29,2
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Male,15-29,6
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Male,15-29,2
Himachal Pradesh,2010,Causes,Death of Dear Person,Male,15-29,0
Himachal Pradesh,2010,Causes,Love Affairs,Male,15-29,8
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Male,15-29,0
Himachal Pradesh,2010,Causes,Failure in Examination,Male,15-29,2
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Female,30-44,0
Himachal Pradesh,2010,Causes,Unemployment,Female,30-44,0
Himachal Pradesh,2010,Causes,Love Affairs,Female,30-44,1
Himachal Pradesh,2010,Causes,Family Problems,Female,30-44,15
Himachal Pradesh,2010,Causes,Failure in Examination,Female,30-44,0
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Female,30-44,0
Himachal Pradesh,2010,Causes,Death of Dear Person,Female,30-44,0
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Female,30-44,4
Himachal Pradesh,2010,Causes,Love Affairs,Male,30-44,2
Himachal Pradesh,2010,Causes,Fall in Social Reputation,Male,30-44,1
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Male,30-44,7
Himachal Pradesh,2010,Causes,Family Problems,Male,30-44,19
Himachal Pradesh,2010,Causes,Unemployment,Male,30-44,0
Himachal Pradesh,2010,Causes,Failure in Examination,Male,30-44,0
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Male,30-44,2
Himachal Pradesh,2010,Causes,Death of Dear Person,Male,30-44,0
Himachal Pradesh,2010,Causes,Unemployment,Female,45-59,0
Himachal Pradesh,2010,Causes,Failure in Examination,Female,45-59,0
Himachal Pradesh,2010,Causes,Insanity/Mental Illness,Female,45-59,3
Himachal Pradesh,2010,Causes,Family Problems,Female,45-59,8
Himachal Pradesh,2010,Causes,Death of Dear Person,Female,45-59,0
Himachal Pradesh,2010,Causes,Love Affairs,Female,45-59,0
Himachal Pradesh,2010,Causes,Drug Abuse/Addiction,Female,45-59,0
